Quadrante 0
Generation,Nevals,Min,Avg,Shift distance violations,Consecutive shift violations
1,62,630.0,799.4,63,347
2,65,550.0,718.8,55,323
3,71,490.0,656.2,49,311
4,72,490.0,595.6,49,364
5,76,410.0,526.8,41,303
6,74,410.0,485.4,41,317
7,70,410.0,456.6,41,315
8,78,350.0,433.4,35,315
9,67,350.0,414.8,35,315
10,65,350.0,402.6,35,321
11,67,330.0,371.2,33,315
12,72,310.0,348.6,31,317
13,67,310.0,337.5,31,316
14,63,290.0,324.4,29,316
15,63,290.0,312.0,29,326
16,64,290.0,308.0,29,326
17,70,290.0,300.0,29,318
18,68,270.0,291.0,27,327
19,76,270.0,289.8,27,325
20,67,270.0,288.0,27,325
21,69,270.0,282.4,27,315
22,63,270.0,271.8,27,323
23,68,250.0,270.0,25,326
24,64,250.0,270.0,25,326
25,69,250.0,268.6,25,327
26,78,250.0,265.0,25,326
27,64,230.0,253.0,23,325
28,68,230.0,249.3,23,325
29,65,230.0,246.4,23,316
30,67,210.0,235.6,21,323
31,66,210.0,228.2,21,323
32,76,210.0,217.6,21,323
33,63,190.0,209.8,19,322
34,72,190.0,208.7,19,320
35,65,170.0,203.3,17,320
36,63,170.0,190.8,17,319
37,63,150.0,179.7,15,321
38,65,150.0,168.8,15,320
39,67,150.0,158.6,15,319
40,69,130.0,150.8,13,319
41,68,130.0,149.1,13,320
42,74,130.0,144.4,13,318
43,65,130.0,135.1,13,320
44,74,130.0,130.1,13,319
45,72,130.0,130.2,13,320
46,67,130.0,130.2,13,319
47,71,130.0,130.2,13,320
48,71,130.0,130.6,13,318
49,65,130.0,130.1,13,319
50,77,130.0,130.4,13,321
51,71,130.0,130.1,13,319
52,72,130.0,130.2,13,315
53,70,130.0,130.6,13,318
54,80,110.0,130.0,11,317
55,70,110.0,129.2,11,320
56,68,110.0,126.2,11,318
57,71,110.0,114.2,11,319
58,59,110.0,110.2,11,320
59,67,110.0,110.4,11,316
60,55,110.0,110.2,11,318
61,75,110.0,110.2,11,318
62,60,110.0,110.6,11,318
63,71,90.0,110.5,9,320
64,80,90.0,109.2,9,320
65,64,90.0,106.2,9,320
66,58,70.0,94.8,7,318
67,73,70.0,88.8,7,320
68,75,70.0,84.2,7,319
69,74,70.0,73.0,7,318
70,66,70.0,70.3,7,319
71,66,70.0,70.7,7,320
72,73,70.0,70.3,7,320
73,63,70.0,70.2,7,321
74,80,70.0,70.0,7,319
75,60,70.0,70.0,7,320
76,75,70.0,70.2,7,319
77,77,70.0,70.4,7,317
78,69,70.0,70.0,7,319
79,64,70.0,70.2,7,316
80,60,70.0,70.2,7,322
81,61,70.0,70.2,7,321
82,60,70.0,70.4,7,313
83,61,70.0,70.2,7,320
84,54,70.0,70.0,7,321
85,63,70.0,70.2,7,319
86,64,70.0,70.0,7,320
87,70,70.0,70.2,7,321
88,69,70.0,70.0,7,319
89,66,70.0,70.0,7,318
90,73,70.0,70.4,7,322
91,70,70.0,70.6,7,320
92,69,70.0,70.2,7,320
93,68,60.0,69.9,6,317
94,62,60.0,69.7,6,318
95,67,60.0,68.0,6,318
96,67,60.0,62.7,6,317
97,68,60.0,60.4,6,315
98,72,60.0,60.6,6,322
99,71,60.0,60.4,6,320
100,66,60.0,60.6,6,319
101,72,60.0,60.4,6,318
102,64,60.0,61.0,6,318
103,72,60.0,60.0,6,317
104,61,60.0,60.4,6,317
105,73,60.0,60.2,6,317
106,69,60.0,60.2,6,317
107,71,60.0,60.2,6,314
108,72,60.0,60.2,6,324
109,65,60.0,60.2,6,319
110,74,60.0,60.2,6,317
111,68,60.0,60.0,6,323
112,66,60.0,60.4,6,319
113,64,60.0,60.4,6,318
114,65,60.0,60.8,6,323
115,65,60.0,60.4,6,318
116,54,60.0,60.4,6,317
117,71,60.0,60.6,6,318
118,77,60.0,60.4,6,323
119,71,60.0,60.2,6,320
120,57,60.0,60.2,6,319
121,71,60.0,60.0,6,319
122,77,60.0,60.0,6,318
123,71,60.0,60.4,6,318
124,70,60.0,60.4,6,324
125,74,60.0,60.4,6,322
126,79,60.0,60.6,6,316
127,68,60.0,60.2,6,319
128,62,60.0,60.6,6,313
129,70,60.0,60.2,6,318
130,82,60.0,60.2,6,319
131,70,60.0,60.6,6,319
132,62,60.0,60.2,6,319
133,65,60.0,60.2,6,321
134,72,60.0,60.2,6,320
135,71,60.0,60.0,6,317
136,66,60.0,60.4,6,319
137,74,60.0,60.2,6,320
138,67,60.0,60.2,6,315
139,69,60.0,60.2,6,320
140,79,60.0,60.2,6,322
141,73,60.0,60.2,6,316
142,62,60.0,60.0,6,318
143,68,60.0,60.4,6,316
144,74,60.0,60.4,6,319
145,75,60.0,60.1,6,321
146,72,60.0,60.8,6,322
147,68,60.0,60.4,6,321
148,72,60.0,60.2,6,319
149,74,60.0,60.4,6,316
150,69,60.0,60.0,6,317
151,66,60.0,60.2,6,320
152,54,60.0,60.0,6,319
153,73,60.0,60.4,6,321
154,65,50.0,60.5,5,318
155,77,50.0,59.7,5,317
156,63,50.0,58.0,5,318
157,71,50.0,53.6,5,318
158,67,50.0,50.7,5,317
159,71,50.0,50.0,5,315
160,71,50.0,50.6,5,315
161,66,50.0,50.0,5,315
162,73,50.0,50.0,5,313
163,57,50.0,50.0,5,315
164,63,50.0,50.8,5,319
165,65,50.0,50.4,5,318
166,67,50.0,50.8,5,319
167,62,50.0,50.2,5,317
168,73,50.0,50.2,5,317
169,65,50.0,50.4,5,317
170,65,50.0,50.7,5,316
171,65,50.0,50.4,5,315
172,73,50.0,50.4,5,318
173,63,50.0,50.0,5,316
174,62,50.0,50.2,5,316
175,66,50.0,50.2,5,315
176,70,30.0,49.8,3,319
177,70,30.0,48.8,3,319
178,64,30.0,43.6,3,317
179,74,30.0,32.4,3,319
180,59,30.0,30.3,3,318
181,68,30.0,30.6,3,316
182,71,30.0,30.0,3,316
183,75,30.0,30.2,3,318
184,71,30.0,30.2,3,319
185,71,30.0,30.0,3,318
186,60,30.0,30.4,3,315
187,70,30.0,30.2,3,318
188,76,30.0,30.0,3,319
189,73,30.0,30.3,3,321
190,72,30.0,30.4,3,315
191,71,30.0,30.4,3,317
192,70,30.0,30.8,3,319
193,67,30.0,31.0,3,321
194,63,30.0,30.2,3,318
195,55,30.0,30.2,3,317
196,75,30.0,30.4,3,316
197,61,30.0,30.0,3,318
198,69,30.0,30.1,3,320
199,65,30.0,30.2,3,317
200,74,30.0,30.0,3,316
201,72,30.0,30.0,3,320
202,61,30.0,30.2,3,318
203,78,30.0,30.5,3,315
204,67,30.0,30.0,3,319
205,66,30.0,30.5,3,321
206,64,30.0,30.0,3,318
207,71,30.0,30.6,3,322
208,73,30.0,30.2,3,319
209,66,30.0,31.0,3,319
210,66,30.0,30.6,3,319
211,72,30.0,30.4,3,319
212,58,30.0,30.4,3,316
213,76,30.0,30.0,3,316
214,74,30.0,30.2,3,317
215,63,30.0,30.8,3,318
216,70,30.0,30.4,3,316
217,68,30.0,30.4,3,320
218,74,30.0,30.3,3,319
219,74,30.0,30.6,3,317
220,71,30.0,30.0,3,318
221,69,30.0,30.0,3,314
222,68,30.0,30.6,3,318
223,64,30.0,30.0,3,317
224,69,30.0,30.6,3,316
225,68,30.0,30.6,3,318
226,68,30.0,30.8,3,315
227,62,30.0,30.2,3,318
228,65,30.0,30.2,3,316
229,72,30.0,30.2,3,316
230,62,30.0,30.2,3,319
231,64,30.0,30.0,3,316
232,61,30.0,30.0,3,320
233,69,30.0,30.5,3,317
234,75,30.0,30.8,3,319
235,66,30.0,30.2,3,318
236,75,10.0,30.4,1,315
237,72,10.0,29.2,1,318
238,75,10.0,26.4,1,316
239,67,10.0,15.8,1,314
240,68,10.0,10.2,1,318
241,64,10.0,10.4,1,316
242,65,10.0,10.4,1,321
243,69,10.0,10.2,1,318
244,74,10.0,10.6,1,317
245,68,10.0,10.2,1,319
246,77,10.0,10.2,1,319
247,77,10.0,10.0,1,320
248,73,10.0,10.2,1,315
249,68,10.0,10.0,1,315
250,64,10.0,10.4,1,318
251,72,10.0,10.0,1,315
252,69,10.0,10.2,1,321
253,71,10.0,10.6,1,312
254,71,10.0,10.4,1,319
255,73,10.0,10.5,1,318
256,66,10.0,10.6,1,314
257,77,10.0,10.5,1,314
258,66,10.0,10.4,1,315
259,66,10.0,10.2,1,319
260,76,10.0,10.5,1,311
261,73,10.0,10.0,1,317
262,58,10.0,10.5,1,316
263,57,10.0,10.0,1,314
264,69,10.0,10.1,1,316
265,66,10.0,10.2,1,318
266,69,10.0,11.2,1,317
267,65,10.0,10.4,1,316
268,61,10.0,10.7,1,316
269,68,10.0,10.0,1,317
270,59,10.0,10.0,1,314
271,67,10.0,10.2,1,319
272,65,10.0,10.0,1,319
273,70,10.0,10.4,1,317
274,69,10.0,10.4,1,315
275,65,10.0,10.0,1,319
276,59,10.0,10.2,1,322
277,75,10.0,10.6,1,320
278,62,10.0,10.2,1,319
279,66,10.0,10.2,1,320
280,79,10.0,10.0,1,314
281,72,10.0,10.4,1,316
282,67,10.0,10.2,1,317
283,67,10.0,10.6,1,318
284,69,10.0,10.7,1,316
285,61,10.0,10.4,1,320
286,64,10.0,10.4,1,318
287,63,10.0,10.0,1,318
288,59,10.0,10.0,1,320
289,66,10.0,10.2,1,314
290,67,10.0,10.0,1,317
291,67,10.0,10.0,1,316
292,73,10.0,10.4,1,318
293,64,10.0,10.1,1,316
294,68,10.0,10.2,1,317
295,67,10.0,10.3,1,320
296,79,10.0,10.0,1,314
297,65,0.0,10.1,0,317
298,71,0.0,10.0,0,319
299,79,0.0,8.3,0,318
300,69,0.0,3.0,0,316
301,55,0.0,0.0,0,321
302,70,0.0,0.8,0,320
303,70,0.0,0.0,0,319
304,66,0.0,0.5,0,320
305,64,0.0,0.0,0,319
306,75,0.0,0.2,0,323
307,67,0.0,0.3,0,314
308,72,0.0,0.0,0,319
309,67,0.0,0.2,0,317
310,69,0.0,0.2,0,318
311,73,0.0,0.2,0,320
312,71,0.0,0.2,0,320
313,77,0.0,0.3,0,319
314,70,0.0,0.2,0,318
315,76,0.0,0.4,0,319
316,73,0.0,0.2,0,315
317,69,0.0,0.8,0,318
318,63,0.0,0.6,0,315
319,67,0.0,0.2,0,312
320,69,0.0,0.6,0,318
321,54,0.0,0.2,0,314
322,76,0.0,0.2,0,317
323,65,0.0,0.0,0,318
324,72,0.0,0.6,0,316
325,69,0.0,0.8,0,317
326,67,0.0,0.0,0,319
327,67,0.0,0.4,0,317
328,68,0.0,0.4,0,320
329,67,0.0,0.2,0,317
330,74,0.0,0.6,0,320
331,75,0.0,0.0,0,315
332,67,0.0,0.2,0,315
333,72,0.0,0.2,0,316
334,70,0.0,0.3,0,318
335,71,0.0,0.2,0,319
336,69,0.0,0.4,0,311
337,77,0.0,0.0,0,317
338,71,0.0,0.4,0,322
339,79,0.0,1.4,0,317
340,72,0.0,0.2,0,320
341,67,0.0,0.8,0,319
342,74,0.0,0.0,0,317
343,63,0.0,0.0,0,320
344,73,0.0,0.0,0,317
345,66,0.0,0.2,0,317
346,59,0.0,0.4,0,315
347,64,0.0,0.2,0,318
348,64,0.0,0.4,0,317
349,71,0.0,0.0,0,317
350,72,0.0,0.6,0,316
351,70,0.0,0.4,0,321
352,72,0.0,0.0,0,317
353,60,0.0,0.4,0,314
354,65,0.0,0.0,0,317
355,75,0.0,0.7,0,317
356,73,0.0,0.0,0,315
357,68,0.0,0.7,0,320
358,79,0.0,0.4,0,317
359,64,0.0,0.2,0,316
360,74,0.0,0.2,0,318
361,68,0.0,0.2,0,318
362,70,0.0,0.2,0,318
363,67,0.0,0.2,0,318
364,70,0.0,0.2,0,321
365,73,0.0,0.2,0,322
366,74,0.0,0.2,0,315
367,67,0.0,0.2,0,318
368,72,0.0,0.2,0,318
369,75,0.0,0.4,0,320
370,71,0.0,0.2,0,318
371,64,0.0,0.0,0,320
372,67,0.0,0.4,0,320
373,69,0.0,0.1,0,317
374,66,0.0,0.0,0,322
375,64,0.0,0.2,0,319
376,66,0.0,0.2,0,318
377,67,0.0,0.5,0,317
378,74,0.0,0.2,0,319
379,66,0.0,0.2,0,319
380,73,0.0,0.2,0,317
381,63,0.0,0.0,0,319
382,63,0.0,1.0,0,320
383,63,0.0,0.2,0,318
384,79,0.0,0.4,0,318
385,66,0.0,0.4,0,316
386,65,0.0,0.2,0,317
387,70,0.0,0.2,0,319
388,72,0.0,0.4,0,320
389,73,0.0,0.0,0,315
390,63,0.0,0.2,0,319
391,65,0.0,0.6,0,317
392,64,0.0,0.6,0,317
393,66,0.0,0.2,0,321
394,67,0.0,0.4,0,318
395,79,0.0,0.4,0,319
396,63,0.0,0.8,0,317
397,70,0.0,0.2,0,318
398,60,0.0,0.4,0,318
399,68,0.0,0.0,0,315
400,68,0.0,0.4,0,321
401,68,0.0,0.4,0,316
402,69,0.0,0.0,0,320
403,66,0.0,0.1,0,320
404,58,0.0,0.1,0,318
405,70,0.0,0.5,0,318
406,63,0.0,0.0,0,315
407,73,0.0,0.4,0,316
408,69,0.0,0.0,0,319
409,57,0.0,0.2,0,312
410,70,0.0,0.1,0,316
411,69,0.0,0.6,0,318
412,68,0.0,0.2,0,314
413,59,0.0,0.0,0,319
414,73,0.0,0.2,0,317
415,66,0.0,0.0,0,317
416,66,0.0,0.2,0,315
417,72,0.0,0.2,0,317
418,66,0.0,0.6,0,319
419,68,0.0,0.0,0,319
420,71,0.0,0.6,0,321
421,74,0.0,0.6,0,318
422,69,0.0,0.0,0,319
423,69,0.0,0.2,0,318
424,77,0.0,0.2,0,319
425,59,0.0,1.0,0,319
426,70,0.0,0.4,0,318
427,66,0.0,0.3,0,319
428,67,0.0,0.1,0,318
429,70,0.0,0.0,0,320
430,66,0.0,0.2,0,320
431,70,0.0,0.4,0,318
432,73,0.0,0.6,0,319
433,71,0.0,0.0,0,317
434,66,0.0,0.7,0,319
435,72,0.0,0.2,0,317
436,70,0.0,0.2,0,320
437,67,0.0,0.4,0,316
438,75,0.0,0.0,0,322
439,61,0.0,0.2,0,318
440,69,0.0,0.2,0,319
441,62,0.0,0.4,0,317
442,74,0.0,0.7,0,316
443,71,0.0,0.2,0,322
444,65,0.0,0.0,0,317
445,63,0.0,0.2,0,320
446,68,0.0,1.0,0,317
447,66,0.0,0.4,0,317
448,67,0.0,0.2,0,321
449,69,0.0,0.4,0,324
450,66,0.0,0.2,0,321
451,67,0.0,0.2,0,319
452,75,0.0,0.2,0,317
453,74,0.0,0.6,0,314
454,68,0.0,0.4,0,318
455,71,0.0,0.0,0,318
456,64,0.0,0.2,0,319
457,68,0.0,0.0,0,319
458,62,0.0,0.6,0,317
459,59,0.0,0.4,0,317
460,68,0.0,0.1,0,321
461,69,0.0,0.2,0,317
462,67,0.0,0.4,0,316
463,71,0.0,0.4,0,319
464,74,0.0,0.0,0,317
465,66,0.0,0.4,0,318
466,72,0.0,0.0,0,319
467,60,0.0,0.0,0,319
468,61,0.0,0.0,0,318
469,66,0.0,0.2,0,320
470,71,0.0,0.0,0,315
471,72,0.0,0.2,0,320
472,70,0.0,0.2,0,320
473,76,0.0,0.6,0,323
474,67,0.0,0.2,0,322
475,72,0.0,0.6,0,319
476,68,0.0,0.6,0,316
477,76,0.0,0.2,0,320
478,71,0.0,0.0,0,318
479,69,0.0,0.4,0,319
480,66,0.0,0.5,0,319
481,64,0.0,0.0,0,318
482,70,0.0,0.4,0,319
483,65,0.0,0.4,0,318
484,63,0.0,0.2,0,317
485,61,0.0,0.8,0,322
486,71,0.0,0.4,0,317
487,66,0.0,0.4,0,320
488,65,0.0,0.2,0,318
489,64,0.0,0.2,0,318
490,57,0.0,0.0,0,320
491,74,0.0,0.8,0,318
492,71,0.0,1.4,0,318
493,65,0.0,0.1,0,317
494,70,0.0,0.6,0,322
495,67,0.0,0.5,0,314
496,67,0.0,0.0,0,321
497,66,0.0,0.4,0,319
498,70,0.0,0.0,0,318
499,66,0.0,0.0,0,320
500,75,0.0,0.2,0,319
501,76,0.0,0.0,0,317
502,62,0.0,0.2,0,317
503,61,0.0,0.2,0,319
504,65,0.0,0.2,0,312
505,58,0.0,0.0,0,319
506,65,0.0,0.0,0,315
507,62,0.0,0.2,0,315
508,67,0.0,0.1,0,318
509,66,0.0,0.6,0,322
510,62,0.0,0.8,0,315
511,65,0.0,0.4,0,319
512,78,0.0,0.6,0,320
513,68,0.0,0.2,0,319
514,70,0.0,0.4,0,317
515,62,0.0,0.0,0,321
516,75,0.0,0.2,0,320
517,65,0.0,0.3,0,321
518,68,0.0,0.0,0,322
519,70,0.0,0.6,0,317
520,76,0.0,0.6,0,317
521,76,0.0,0.7,0,322
522,67,0.0,0.1,0,319
523,64,0.0,0.4,0,319
524,70,0.0,0.2,0,318
525,77,0.0,0.3,0,317
526,61,0.0,0.2,0,317
527,71,0.0,0.4,0,321
528,64,0.0,0.4,0,317
529,64,0.0,0.4,0,317
530,60,0.0,0.4,0,318
531,71,0.0,0.0,0,314
532,69,0.0,0.6,0,316
533,71,0.0,1.0,0,319
534,69,0.0,0.3,0,319
535,62,0.0,0.4,0,312
536,69,0.0,0.2,0,316
537,68,0.0,0.0,0,316
538,70,0.0,0.2,0,311
539,73,0.0,0.0,0,318
540,72,0.0,0.4,0,318
541,67,0.0,0.2,0,316
542,70,0.0,0.4,0,315
543,78,0.0,0.4,0,318
544,68,0.0,0.0,0,319
545,78,0.0,0.8,0,317
546,64,0.0,0.4,0,316
547,69,0.0,0.4,0,319
548,75,0.0,0.5,0,320
549,68,0.0,0.2,0,317
550,71,0.0,0.2,0,316
551,63,0.0,0.2,0,316
552,68,0.0,0.2,0,318
553,72,0.0,0.2,0,316
554,70,0.0,0.0,0,319
555,68,0.0,0.2,0,318
556,71,0.0,0.2,0,314
557,71,0.0,0.4,0,317
558,75,0.0,0.8,0,316
559,70,0.0,0.2,0,318
560,71,0.0,0.2,0,319
561,69,0.0,0.0,0,318
562,66,0.0,0.2,0,319
563,69,0.0,0.0,0,317
564,62,0.0,0.2,0,316
565,60,0.0,0.0,0,320
566,64,0.0,0.5,0,317
567,77,0.0,0.4,0,319
568,71,0.0,0.6,0,320
569,61,0.0,0.0,0,316
570,79,0.0,0.2,0,318
571,64,0.0,0.6,0,318
572,79,0.0,0.0,0,321
573,67,0.0,0.4,0,322
574,64,0.0,0.4,0,317
575,68,0.0,0.8,0,321
576,69,0.0,0.6,0,319
577,65,0.0,0.2,0,317
578,72,0.0,0.2,0,317
579,61,0.0,0.5,0,319
580,72,0.0,0.2,0,319
581,64,0.0,0.4,0,317
582,68,0.0,0.2,0,321
583,70,0.0,0.2,0,320
584,67,0.0,0.2,0,317
585,59,0.0,0.0,0,319
586,68,0.0,0.8,0,321
587,70,0.0,0.2,0,320
588,73,0.0,0.9,0,321
589,62,0.0,0.2,0,319
590,75,0.0,0.4,0,319
591,70,0.0,0.2,0,318
592,71,0.0,0.6,0,318
593,74,0.0,0.2,0,323
594,62,0.0,0.2,0,319
595,64,0.0,0.2,0,319
596,72,0.0,0.6,0,320
597,67,0.0,0.2,0,317
598,74,0.0,0.2,0,314
599,70,0.0,0.1,0,319
600,65,0.0,0.0,0,316
601,64,0.0,0.2,0,319
602,67,0.0,0.4,0,318
603,72,0.0,0.2,0,319
604,70,0.0,0.2,0,317
605,70,0.0,0.3,0,316
606,69,0.0,0.4,0,321
607,71,0.0,0.2,0,316
608,70,0.0,0.6,0,313
609,67,0.0,0.4,0,319
610,66,0.0,0.2,0,314
611,77,0.0,0.4,0,319
612,61,0.0,0.8,0,319
613,57,0.0,0.0,0,314
614,69,0.0,0.2,0,319
615,71,0.0,0.0,0,315
616,76,0.0,0.8,0,315
617,67,0.0,0.4,0,317
618,64,0.0,0.0,0,318
619,68,0.0,0.0,0,317
620,72,0.0,0.2,0,318
621,70,0.0,0.2,0,314
622,65,0.0,0.8,0,313
623,58,0.0,0.0,0,320
624,67,0.0,0.2,0,316
625,71,0.0,0.4,0,321
626,69,0.0,0.0,0,318
627,60,0.0,0.0,0,318
628,71,0.0,0.2,0,319
629,65,0.0,0.0,0,317
630,76,0.0,0.0,0,319
631,74,0.0,0.2,0,319
632,70,0.0,0.0,0,318
633,66,0.0,0.2,0,319
634,64,0.0,0.0,0,320
635,73,0.0,0.0,0,322
636,66,0.0,0.8,0,318
637,66,0.0,0.0,0,319
638,71,0.0,0.2,0,319
639,71,0.0,0.0,0,319
640,65,0.0,0.1,0,319
641,64,0.0,0.4,0,320
642,59,0.0,0.0,0,317
643,58,0.0,0.3,0,324
644,73,0.0,0.2,0,318
645,70,0.0,0.0,0,319
646,73,0.0,0.6,0,319
647,69,0.0,0.2,0,317
648,70,0.0,0.2,0,318
649,69,0.0,0.0,0,313
650,70,0.0,0.6,0,316
651,75,0.0,0.0,0,318
652,71,0.0,0.2,0,318
653,65,0.0,0.4,0,322
654,70,0.0,0.2,0,317
655,65,0.0,0.4,0,317
656,69,0.0,0.0,0,321
657,75,0.0,0.2,0,317
658,70,0.0,1.0,0,320
659,69,0.0,0.4,0,315
660,61,0.0,0.0,0,316
661,72,0.0,0.2,0,318
662,61,0.0,0.1,0,316
663,71,0.0,0.2,0,319
664,66,0.0,0.1,0,315
665,59,0.0,0.2,0,317
666,68,0.0,0.4,0,317
667,66,0.0,0.4,0,320
668,73,0.0,0.0,0,318
669,72,0.0,0.0,0,317
670,76,0.0,0.8,0,317
671,71,0.0,0.2,0,319
672,63,0.0,0.4,0,314
673,58,0.0,1.3,0,312
674,68,0.0,1.0,0,316
675,76,0.0,0.4,0,320
676,72,0.0,0.4,0,321
677,67,0.0,0.2,0,314
678,66,0.0,0.6,0,314
679,73,0.0,0.2,0,317
680,80,0.0,0.2,0,317
681,74,0.0,0.0,0,319
682,72,0.0,0.4,0,316
683,67,0.0,0.3,0,316
684,71,0.0,0.4,0,320
685,69,0.0,0.0,0,317
686,78,0.0,0.0,0,318
687,66,0.0,0.4,0,319
688,71,0.0,0.2,0,319
689,66,0.0,0.6,0,321
690,61,0.0,0.4,0,321
691,76,0.0,0.4,0,317
692,76,0.0,1.2,0,317
693,75,0.0,0.0,0,315
694,70,0.0,0.6,0,317
695,72,0.0,0.0,0,318
696,65,0.0,0.2,0,316
697,69,0.0,0.6,0,318
698,64,0.0,0.2,0,314
699,74,0.0,0.0,0,318
700,72,0.0,0.2,0,314
701,62,0.0,0.3,0,316
702,63,0.0,0.4,0,317
703,73,0.0,0.0,0,320
704,77,0.0,0.4,0,319
705,72,0.0,0.7,0,319
706,64,0.0,0.2,0,314
707,63,0.0,0.0,0,316
708,60,0.0,0.2,0,321
709,56,0.0,0.4,0,323
710,55,0.0,0.0,0,317
711,81,0.0,0.0,0,314
712,69,0.0,0.2,0,318
713,71,0.0,0.0,0,321
714,77,0.0,0.1,0,321
715,70,0.0,0.0,0,318
716,75,0.0,0.6,0,319
717,70,0.0,0.0,0,321
718,69,0.0,0.0,0,318
719,71,0.0,0.2,0,323
720,69,0.0,0.1,0,319
721,76,0.0,0.2,0,318
722,60,0.0,0.6,0,321
723,76,0.0,0.2,0,319
724,66,0.0,0.0,0,320
725,67,0.0,0.6,0,321
726,67,0.0,0.2,0,323
727,73,0.0,0.0,0,321
728,70,0.0,0.0,0,319
729,71,0.0,0.4,0,324
730,63,0.0,0.2,0,322
731,66,0.0,0.1,0,317
732,83,0.0,0.2,0,317
733,69,0.0,0.0,0,321
734,71,0.0,0.0,0,321
735,76,0.0,0.2,0,314
736,72,0.0,0.0,0,321
737,67,0.0,0.4,0,317
738,66,0.0,0.2,0,318
739,69,0.0,0.2,0,321
740,75,0.0,0.3,0,318
741,69,0.0,0.2,0,321
742,66,0.0,0.2,0,318
743,70,0.0,0.0,0,317
744,74,0.0,0.2,0,318
745,71,0.0,0.4,0,318
746,78,0.0,0.0,0,322
747,74,0.0,0.2,0,320
748,67,0.0,0.2,0,318
749,69,0.0,0.2,0,316
750,68,0.0,0.8,0,314
751,65,0.0,0.4,0,315
752,72,0.0,0.4,0,318
753,72,0.0,0.2,0,323
754,76,0.0,0.0,0,314
755,71,0.0,0.5,0,321
756,67,0.0,0.0,0,319
757,70,0.0,0.6,0,311
758,67,0.0,0.4,0,321
759,56,0.0,0.0,0,317
760,69,0.0,0.4,0,319
761,79,0.0,0.0,0,318
762,78,0.0,0.7,0,322
763,73,0.0,0.2,0,320
764,61,0.0,0.0,0,316
765,72,0.0,0.2,0,318
766,73,0.0,0.0,0,315
767,58,0.0,0.2,0,317
768,66,0.0,0.0,0,317
769,65,0.0,0.2,0,319
770,71,0.0,0.4,0,319
771,74,0.0,0.2,0,316
772,74,0.0,0.4,0,313
773,73,0.0,0.4,0,321
774,54,0.0,0.4,0,315
775,73,0.0,0.4,0,318
776,75,0.0,0.0,0,318
777,66,0.0,0.0,0,317
778,68,0.0,0.2,0,320
779,72,0.0,0.3,0,317
780,71,0.0,0.0,0,314
781,67,0.0,0.0,0,318
782,74,0.0,0.2,0,318
783,63,0.0,0.2,0,321
784,61,0.0,0.2,0,322
785,68,0.0,0.6,0,318
