Latitude-longitude information,Name 
12.5818433 -81.69052889999999,Cajero Ath Plaza Del Mar
12.5822213 -81.690194,D'licious Lunch Time
12.582296 -81.691639,Chalas
12.5818999 -81.6919999,Beach Boutique
12.5818349 -81.6906364,Aparmentos Principal
12.5810366 -81.69128309999999,Secretary of Tourism
12.580776 -81.68974299999999,Hotel Arena Blanca
12.5821183 -81.69115719999999,Mezquita An Nu
12.5803415 -81.6896172,Edificio Bay Point
12.5804819 -81.69163689999999,La Regatta
12.5815908 -81.69192040000001,Asociación de Guias Scouts de SAn Andrés
12.580172 -81.6906704,Hotel El Lord
12.5818172 -81.6889273,Minimarket Hansa VIP
12.582207 -81.6885424,Minimarket
12.5816553 -81.6905403,Expedition Receptivos
12.5821618 -81.6920051,Avianca
