Quadrante 0
Generation,Nevals,Min,Avg,Shift distance violations,Consecutive shift violations
1,65,2990.0,3784.2,299,479
2,62,2940.0,3507.4,294,459
3,65,2940.0,3282.4,294,458
4,64,2750.0,3071.8,275,470
5,69,2640.0,2923.7,264,459
6,66,2640.0,2823.5,264,458
7,70,2620.0,2717.5,262,461
8,65,2620.0,2649.0,262,460
9,69,2590.0,2628.7,259,459
10,74,2580.0,2616.2,258,460
11,78,2560.0,2602.2,256,458
12,61,2520.0,2585.4,252,456
13,70,2480.0,2562.9,248,457
14,63,2470.0,2537.0,247,454
15,64,2430.0,2507.3,243,455
16,62,2430.0,2480.6,243,453
17,70,2430.0,2454.1,243,455
18,63,2430.0,2434.4,243,453
19,68,2390.0,2430.2,239,455
20,69,2390.0,2428.9,239,455
21,71,2370.0,2421.4,237,454
22,69,2370.0,2401.0,237,454
23,68,2370.0,2383.4,237,453
24,64,2350.0,2372.8,235,452
25,67,2310.0,2367.2,231,452
26,66,2310.0,2358.0,231,451
27,75,2290.0,2338.6,229,450
28,66,2260.0,2311.7,226,446
29,67,2250.0,2287.9,225,449
30,63,2250.0,2272.9,225,449
31,70,2230.0,2260.1,223,448
32,78,2190.0,2248.9,219,448
33,73,2190.0,2238.8,219,448
34,70,2180.0,2224.6,218,447
35,66,2170.0,2203.6,217,447
36,61,2140.0,2184.6,214,443
37,74,2140.0,2172.0,214,443
38,66,2110.0,2162.7,211,447
39,63,2090.0,2142.2,209,441
40,69,2070.0,2117.2,207,442
41,70,2070.0,2097.9,207,440
42,71,2050.0,2084.5,205,437
43,74,2030.0,2074.1,203,439
44,77,2030.0,2065.4,203,438
45,67,1990.0,2048.8,199,433
46,64,1990.0,2029.9,199,433
47,64,1970.0,2010.7,197,433
48,65,1950.0,1992.3,195,433
49,67,1930.0,1973.3,193,435
50,70,1930.0,1953.7,193,432
51,70,1930.0,1941.9,193,435
52,66,1920.0,1931.1,192,433
53,76,1910.0,1929.4,191,434
54,66,1890.0,1923.6,189,432
55,73,1890.0,1910.2,189,432
56,68,1890.0,1902.3,189,432
57,70,1850.0,1891.4,185,432
58,63,1850.0,1884.4,185,432
59,72,1830.0,1869.1,183,431
60,73,1830.0,1852.7,183,430
61,69,1810.0,1837.9,181,431
62,65,1810.0,1829.4,181,427
63,59,1790.0,1820.1,179,429
64,66,1790.0,1806.6,179,431
65,69,1770.0,1793.0,177,428
66,75,1770.0,1788.8,177,429
67,68,1750.0,1782.2,175,428
68,73,1740.0,1769.1,174,425
69,62,1740.0,1758.6,174,427
70,66,1720.0,1750.4,172,425
71,64,1720.0,1745.2,172,423
72,65,1700.0,1733.7,170,424
73,70,1700.0,1719.9,170,422
74,64,1700.0,1708.2,170,424
75,58,1640.0,1699.3,164,422
76,69,1640.0,1693.3,164,422
77,70,1640.0,1671.2,164,423
78,63,1620.0,1648.9,162,423
79,65,1620.0,1639.4,162,423
