Quadrante 0
Generation,Nevals,Min,Avg,Shift distance violations,Consecutive shift violations
1,60,510.0,788.5,51,316
2,65,490.0,662.3,49,318
3,66,490.0,552.4,49,318
4,52,490.0,506.4,49,316
5,57,490.0,494.4,49,318
6,65,450.0,490.0,45,333
7,73,450.0,488.0,45,333
8,68,450.0,477.4,45,333
9,64,450.0,458.8,45,333
10,71,450.0,450.2,45,331
11,64,450.0,450.1,45,328
12,68,450.0,450.0,45,334
13,65,450.0,450.6,45,333
14,70,450.0,450.2,45,331
15,67,430.0,450.2,43,332
16,71,430.0,448.4,43,332
17,68,390.0,440.6,39,330
18,58,390.0,426.8,39,328
19,71,390.0,410.8,39,331
20,79,370.0,392.4,37,330
21,69,370.0,388.8,37,331
22,69,370.0,382.6,37,330
23,77,350.0,373.0,35,329
24,64,350.0,368.4,35,330
25,74,350.0,361.8,35,330
26,65,350.0,351.2,35,330
27,71,330.0,350.4,33,330
28,68,330.0,348.4,33,326
29,67,330.0,343.0,33,330
30,68,310.0,332.7,31,329
31,63,310.0,327.9,31,329
32,63,300.0,320.6,30,328
33,71,300.0,310.0,30,328
34,74,290.0,303.4,29,329
35,66,280.0,299.4,28,326
36,71,260.0,296.7,26,327
37,65,260.0,286.9,26,324
38,64,250.0,273.5,25,326
39,71,250.0,262.5,25,324
40,66,240.0,258.5,24,326
41,68,240.0,253.3,24,326
42,69,230.0,248.4,23,326
43,80,230.0,243.3,23,326
44,62,230.0,237.0,23,325
45,71,210.0,231.4,21,325
46,69,210.0,228.0,21,325
47,74,210.0,219.2,21,325
48,73,210.0,211.0,21,323
49,65,190.0,210.2,19,324
50,75,190.0,208.8,19,324
51,62,190.0,204.8,19,327
52,75,190.0,195.4,19,322
53,69,190.0,190.4,19,323
54,69,170.0,190.3,17,321
55,58,170.0,189.2,17,321
56,66,170.0,186.5,17,323
57,61,170.0,175.8,17,321
58,76,170.0,170.4,17,322
59,67,170.0,170.4,17,321
60,67,170.0,170.0,17,322
61,71,170.0,170.1,17,322
62,71,170.0,170.4,17,321
63,66,150.0,169.8,15,321
64,68,150.0,169.2,15,321
65,59,150.0,165.7,15,320
66,66,130.0,154.2,13,320
67,73,130.0,149.0,13,320
68,63,130.0,145.2,13,320
69,74,130.0,135.2,13,320
70,68,130.0,130.2,13,322
71,69,110.0,129.8,11,320
72,66,110.0,129.2,11,319
73,71,110.0,127.4,11,320
74,73,110.0,118.3,11,319
75,59,110.0,110.8,11,319
76,70,110.0,110.4,11,323
77,67,110.0,110.0,11,318
78,61,110.0,110.2,11,318
79,68,110.0,110.2,11,322
80,57,110.0,110.4,11,320
81,73,110.0,110.2,11,321
82,67,110.0,110.2,11,323
83,67,110.0,110.2,11,321
84,70,110.0,110.2,11,323
85,72,110.0,110.2,11,321
86,65,110.0,110.0,11,322
87,68,110.0,110.6,11,321
88,63,110.0,110.2,11,322
89,65,110.0,110.6,11,322
90,71,110.0,110.4,11,316
91,69,110.0,110.5,11,323
92,68,110.0,110.2,11,320
93,73,110.0,110.8,11,322
94,71,110.0,110.0,11,318
95,71,110.0,110.8,11,318
96,62,110.0,110.0,11,323
97,71,110.0,110.2,11,319
98,75,110.0,110.2,11,322
99,66,110.0,110.2,11,319
100,67,110.0,110.2,11,323
101,72,90.0,109.8,9,319
102,69,90.0,109.1,9,320
103,72,90.0,105.8,9,319
104,69,90.0,94.6,9,317
105,70,90.0,90.8,9,318
106,78,90.0,90.0,9,321
107,64,90.0,90.4,9,318
108,69,90.0,90.4,9,317
109,67,90.0,90.0,9,317
110,68,70.0,89.8,7,318
111,67,70.0,89.0,7,318
112,65,70.0,86.2,7,318
113,74,70.0,75.6,7,319
114,68,70.0,70.5,7,319
115,58,70.0,70.2,7,320
116,66,70.0,70.4,7,318
117,60,70.0,70.0,7,318
118,58,70.0,70.0,7,319
119,72,70.0,70.0,7,318
120,67,70.0,70.6,7,318
121,64,70.0,70.7,7,318
122,66,70.0,70.0,7,319
123,70,70.0,70.0,7,320
124,65,70.0,70.2,7,319
125,72,70.0,70.0,7,318
126,67,70.0,70.2,7,320
127,72,70.0,70.4,7,318
128,67,70.0,70.6,7,319
129,65,70.0,70.0,7,315
130,68,70.0,70.2,7,318
131,63,70.0,71.0,7,319
132,61,70.0,70.4,7,319
133,72,70.0,70.2,7,318
134,72,70.0,70.6,7,319
135,73,70.0,70.2,7,317
136,72,50.0,70.4,5,320
137,62,50.0,69.0,5,321
138,68,50.0,64.8,5,321
139,63,50.0,53.6,5,319
140,68,50.0,50.3,5,320
141,71,50.0,50.6,5,320
142,68,50.0,50.0,5,321
143,65,50.0,50.0,5,320
144,71,50.0,50.0,5,320
145,60,50.0,50.4,5,318
146,69,50.0,50.2,5,321
147,71,50.0,50.2,5,318
148,76,50.0,50.2,5,321
149,66,50.0,50.2,5,321
150,74,30.0,49.8,3,321
151,61,30.0,49.0,3,317
152,66,30.0,46.8,3,318
153,61,30.0,36.8,3,321
154,72,30.0,30.0,3,323
155,73,30.0,30.6,3,320
156,63,30.0,30.0,3,319
157,70,30.0,30.0,3,322
158,74,30.0,30.4,3,317
159,70,30.0,30.2,3,316
160,76,30.0,30.7,3,320
161,69,30.0,30.4,3,322
162,71,30.0,30.0,3,326
163,61,30.0,30.2,3,321
164,70,30.0,30.2,3,321
165,72,30.0,30.2,3,322
166,73,30.0,30.0,3,319
167,66,10.0,30.4,1,319
168,66,10.0,29.0,1,319
169,72,10.0,23.6,1,323
170,65,10.0,13.4,1,321
171,66,10.0,10.6,1,320
172,70,10.0,10.6,1,319
173,76,10.0,10.2,1,319
174,64,10.0,10.2,1,317
175,66,10.0,10.2,1,323
176,73,10.0,10.2,1,318
177,74,10.0,10.3,1,322
178,65,10.0,10.0,1,317
179,64,10.0,10.4,1,317
180,76,10.0,10.4,1,318
181,67,10.0,10.0,1,320
182,63,10.0,10.3,1,319
183,62,10.0,10.4,1,319
184,63,10.0,10.0,1,320
185,77,10.0,10.2,1,318
186,68,10.0,10.0,1,320
187,66,10.0,10.2,1,319
188,69,10.0,10.4,1,322
189,66,10.0,10.4,1,319
190,65,10.0,10.6,1,321
191,61,10.0,10.6,1,320
192,70,10.0,10.8,1,319
193,65,10.0,10.8,1,321
194,74,10.0,10.6,1,319
195,75,10.0,10.0,1,318
196,67,10.0,10.4,1,317
197,69,10.0,10.6,1,321
198,58,10.0,10.4,1,322
199,60,10.0,10.0,1,321
200,74,10.0,10.8,1,319
201,63,10.0,10.0,1,318
202,61,10.0,10.4,1,321
203,73,10.0,10.4,1,319
204,75,10.0,10.4,1,320
205,72,10.0,10.4,1,318
206,67,10.0,10.4,1,323
207,76,10.0,11.0,1,320
208,58,10.0,10.2,1,318
209,67,10.0,10.2,1,317
210,67,10.0,10.8,1,320
211,69,10.0,10.2,1,318
212,75,10.0,10.0,1,320
213,67,10.0,10.6,1,319
214,69,10.0,10.0,1,318
215,75,10.0,10.8,1,320
216,61,10.0,10.0,1,321
217,65,10.0,11.0,1,318
218,56,10.0,10.0,1,323
219,71,10.0,10.4,1,320
220,72,10.0,10.0,1,325
221,57,10.0,10.2,1,320
222,61,10.0,10.4,1,318
223,68,10.0,10.2,1,324
224,70,10.0,10.0,1,323
225,66,10.0,10.2,1,318
226,75,10.0,10.4,1,318
227,70,10.0,10.8,1,321
228,73,10.0,10.4,1,320
229,71,10.0,10.6,1,322
230,75,10.0,10.2,1,319
231,67,10.0,10.2,1,319
232,63,10.0,10.2,1,317
233,74,10.0,10.0,1,319
234,64,10.0,10.2,1,321
235,61,10.0,10.6,1,321
236,71,10.0,10.2,1,323
237,71,10.0,10.2,1,319
238,65,10.0,10.0,1,318
239,72,10.0,10.2,1,321
240,68,10.0,10.1,1,318
241,65,10.0,10.2,1,322
242,78,10.0,10.0,1,319
243,68,10.0,10.1,1,316
244,80,10.0,10.7,1,313
245,66,10.0,10.0,1,318
246,63,10.0,10.2,1,318
247,70,10.0,10.0,1,322
248,79,10.0,10.2,1,320
249,69,10.0,10.4,1,318
250,66,10.0,10.0,1,320
251,64,10.0,10.4,1,322
252,76,10.0,10.0,1,319
253,58,10.0,10.0,1,319
254,66,10.0,10.0,1,318
255,67,10.0,10.5,1,320
256,76,10.0,10.0,1,319
257,64,10.0,10.0,1,320
258,66,10.0,10.0,1,322
259,73,10.0,10.4,1,318
260,69,10.0,10.2,1,321
261,77,10.0,10.2,1,323
262,67,10.0,10.0,1,320
263,64,10.0,10.4,1,320
264,65,10.0,10.5,1,320
265,67,10.0,10.6,1,318
266,68,0.0,10.3,0,317
267,68,0.0,9.6,0,317
268,68,0.0,8.3,0,319
269,75,0.0,2.0,0,318
270,70,0.0,0.4,0,319
271,71,0.0,0.2,0,318
272,65,0.0,0.0,0,319
273,69,0.0,0.7,0,319
274,69,0.0,0.2,0,318
275,64,0.0,0.2,0,320
276,73,0.0,0.8,0,319
277,66,0.0,0.4,0,319
278,66,0.0,1.0,0,318
279,77,0.0,0.0,0,316
280,74,0.0,0.0,0,320
281,70,0.0,0.2,0,324
282,64,0.0,0.2,0,314
283,77,0.0,0.2,0,317
284,60,0.0,0.2,0,316
285,72,0.0,0.2,0,318
286,68,0.0,0.0,0,316
287,60,0.0,0.0,0,317
288,73,0.0,0.2,0,321
289,62,0.0,0.2,0,319
290,69,0.0,0.6,0,315
291,54,0.0,0.4,0,318
292,72,0.0,0.4,0,316
293,66,0.0,0.2,0,318
294,63,0.0,0.0,0,318
295,68,0.0,0.6,0,318
296,72,0.0,0.2,0,314
297,63,0.0,0.6,0,317
298,57,0.0,0.0,0,318
299,61,0.0,0.0,0,316
300,62,0.0,0.6,0,318
301,74,0.0,0.2,0,318
302,69,0.0,0.4,0,317
303,70,0.0,0.6,0,317
304,75,0.0,0.0,0,318
305,60,0.0,0.0,0,322
306,69,0.0,0.2,0,317
307,69,0.0,1.4,0,322
308,69,0.0,0.0,0,316
309,74,0.0,0.2,0,316
310,67,0.0,0.0,0,318
311,73,0.0,0.2,0,316
312,64,0.0,0.2,0,321
313,70,0.0,0.2,0,317
314,73,0.0,0.2,0,318
315,62,0.0,0.4,0,316
316,67,0.0,0.0,0,315
317,71,0.0,0.2,0,320
318,68,0.0,0.2,0,317
319,60,0.0,1.0,0,320
320,68,0.0,0.2,0,318
321,65,0.0,0.0,0,320
322,61,0.0,0.2,0,315
323,71,0.0,1.0,0,315
324,76,0.0,0.2,0,319
325,71,0.0,0.2,0,317
326,59,0.0,0.0,0,317
327,58,0.0,0.4,0,317
328,71,0.0,0.4,0,319
329,64,0.0,0.4,0,317
330,75,0.0,0.0,0,319
331,66,0.0,0.0,0,319
332,64,0.0,0.2,0,317
333,76,0.0,0.2,0,316
334,66,0.0,0.2,0,315
335,63,0.0,0.4,0,317
336,68,0.0,0.5,0,318
337,75,0.0,0.2,0,319
338,67,0.0,0.2,0,315
339,73,0.0,0.8,0,317
340,65,0.0,0.2,0,320
341,68,0.0,0.2,0,315
342,74,0.0,0.4,0,318
343,70,0.0,0.0,0,312
344,71,0.0,0.0,0,318
345,71,0.0,0.2,0,316
346,72,0.0,0.0,0,318
347,74,0.0,0.0,0,316
348,73,0.0,0.2,0,316
349,72,0.0,0.6,0,320
350,72,0.0,0.0,0,318
351,64,0.0,0.0,0,314
352,67,0.0,0.4,0,317
353,60,0.0,0.4,0,320
354,67,0.0,0.4,0,318
355,62,0.0,0.0,0,316
356,62,0.0,0.2,0,318
357,66,0.0,0.2,0,318
358,65,0.0,0.4,0,316
359,75,0.0,0.0,0,319
360,65,0.0,0.1,0,321
361,70,0.0,0.2,0,317
362,69,0.0,0.2,0,317
363,67,0.0,0.1,0,316
364,76,0.0,0.4,0,319
365,78,0.0,0.0,0,318
366,69,0.0,0.0,0,318
367,66,0.0,0.2,0,321
368,71,0.0,0.6,0,314
369,65,0.0,0.0,0,321
370,66,0.0,0.4,0,317
371,73,0.0,0.2,0,314
372,76,0.0,0.6,0,318
373,76,0.0,0.0,0,315
374,74,0.0,0.8,0,317
375,64,0.0,0.0,0,315
376,67,0.0,0.0,0,320
377,79,0.0,0.0,0,316
378,71,0.0,0.0,0,321
379,63,0.0,0.2,0,321
380,70,0.0,0.2,0,317
381,70,0.0,0.0,0,317
382,57,0.0,0.0,0,317
383,67,0.0,1.0,0,316
384,77,0.0,0.2,0,317
385,65,0.0,0.4,0,316
386,70,0.0,0.4,0,320
387,67,0.0,0.5,0,317
388,70,0.0,0.2,0,316
389,63,0.0,0.0,0,319
390,62,0.0,0.2,0,319
391,73,0.0,0.0,0,315
392,72,0.0,0.0,0,317
393,66,0.0,0.8,0,319
394,61,0.0,0.4,0,318
395,74,0.0,0.2,0,315
396,69,0.0,0.6,0,316
397,77,0.0,0.0,0,320
398,65,0.0,0.3,0,319
399,75,0.0,0.4,0,316
400,66,0.0,0.2,0,317
401,68,0.0,0.4,0,318
402,69,0.0,0.0,0,328
403,63,0.0,0.6,0,320
404,75,0.0,0.6,0,320
405,71,0.0,0.2,0,318
406,67,0.0,0.4,0,318
407,65,0.0,0.3,0,317
408,70,0.0,0.1,0,316
409,80,0.0,0.4,0,314
410,69,0.0,0.2,0,318
411,75,0.0,0.4,0,315
412,63,0.0,0.0,0,317
413,64,0.0,0.6,0,320
414,69,0.0,0.2,0,321
415,74,0.0,0.4,0,321
416,70,0.0,0.2,0,319
417,69,0.0,0.6,0,318
418,65,0.0,0.2,0,317
419,70,0.0,0.0,0,317
420,59,0.0,0.2,0,318
421,60,0.0,0.0,0,318
422,70,0.0,0.0,0,318
423,66,0.0,0.2,0,316
424,60,0.0,0.2,0,316
425,81,0.0,0.2,0,321
426,65,0.0,0.0,0,315
427,71,0.0,0.4,0,321
428,57,0.0,0.2,0,318
429,74,0.0,0.4,0,316
430,60,0.0,0.0,0,317
431,70,0.0,0.6,0,317
432,77,0.0,0.2,0,318
433,77,0.0,0.0,0,320
434,58,0.0,0.0,0,318
435,69,0.0,0.4,0,316
436,68,0.0,0.4,0,318
437,72,0.0,0.0,0,315
438,68,0.0,0.4,0,319
439,75,0.0,0.2,0,320
440,72,0.0,0.4,0,320
441,70,0.0,0.4,0,320
442,62,0.0,0.2,0,320
443,71,0.0,0.0,0,317
444,68,0.0,0.2,0,317
445,70,0.0,0.0,0,321
446,62,0.0,0.4,0,317
447,60,0.0,0.4,0,318
448,62,0.0,0.0,0,318
449,64,0.0,0.0,0,312
450,69,0.0,0.4,0,319
451,67,0.0,0.4,0,317
452,71,0.0,0.6,0,319
453,77,0.0,0.1,0,321
454,70,0.0,0.4,0,318
455,78,0.0,0.4,0,317
456,64,0.0,0.0,0,319
457,62,0.0,0.4,0,317
458,75,0.0,0.6,0,320
459,64,0.0,0.2,0,319
460,65,0.0,0.6,0,317
461,80,0.0,0.2,0,317
462,64,0.0,0.1,0,320
463,58,0.0,0.4,0,320
464,70,0.0,0.0,0,317
