Quadrante 0
Generation,Nevals,Min,Avg,Shift distance violations,Consecutive shift violations
1,64,1560.0,1956.4,156,301
2,59,1480.0,1741.8,148,298
3,72,1360.0,1624.4,136,293
4,88,1300.0,1524.8,130,287
5,61,1300.0,1430.2,130,287
6,62,1180.0,1350.0,118,276
7,70,1180.0,1296.6,118,276
8,68,1100.0,1240.0,110,257
9,74,1100.0,1182.8,110,256
10,76,1080.0,1146.2,108,257
11,69,1080.0,1107.8,108,257
12,66,1060.0,1093.2,106,270
13,68,1020.0,1080.2,102,264
14,70,980.0,1062.6,98,263
15,75,960.0,1041.6,96,258
16,68,940.0,1011.2,94,268
17,65,920.0,976.8,92,258
18,73,920.0,952.6,92,258
19,78,900.0,934.2,90,258
20,71,820.0,922.4,82,270
21,67,820.0,908.0,84,270
22,67,760.0,890.8,76,251
23,61,760.0,850.6,76,253
24,66,760.0,796.2,76,251
25,75,740.0,769.6,74,253
26,68,740.0,758.4,74,251
27,65,720.0,753.6,72,254
28,73,720.0,741.4,72,252
29,68,720.0,735.2,72,253
30,72,700.0,724.6,70,252
31,73,700.0,720.2,70,253
32,65,700.0,716.8,70,250
33,77,660.0,707.4,66,253
34,69,660.0,697.0,66,252
35,65,660.0,686.8,66,256
36,69,620.0,665.0,62,254
37,65,620.0,660.0,62,253
38,74,600.0,649.6,60,254
39,62,600.0,626.0,60,250
40,69,600.0,615.8,60,249
41,71,600.0,605.0,60,253
42,75,600.0,601.2,60,252
43,74,580.0,600.8,58,251
44,71,580.0,598.8,58,250
45,70,580.0,593.8,58,250
46,61,560.0,581.4,56,251
47,56,560.0,579.2,56,253
48,62,560.0,572.6,56,256
49,65,540.0,563.2,54,256
50,68,540.0,557.2,54,256
51,64,520.0,547.6,52,252
52,70,520.0,539.4,52,254
53,66,520.0,532.4,52,250
54,70,520.0,521.0,52,250
55,69,500.0,519.8,50,251
56,65,500.0,519.2,50,251
57,76,500.0,514.8,50,251
58,74,480.0,504.0,48,252
59,69,480.0,499.2,48,250
60,64,480.0,496.4,48,252
61,74,480.0,486.4,48,250
62,71,460.0,480.4,46,251
63,61,460.0,479.2,46,248
64,68,440.0,473.6,44,251
65,73,440.0,462.8,44,252
66,71,440.0,455.0,44,252
67,66,440.0,445.0,44,252
68,59,420.0,440.8,42,251
69,72,420.0,439.4,42,251
70,69,400.0,433.2,40,247
71,67,400.0,421.8,40,248
72,64,380.0,411.8,38,246
73,68,380.0,400.2,38,248
74,71,380.0,392.8,38,248
75,65,360.0,381.8,36,244
76,73,360.0,378.4,36,245
77,75,340.0,374.8,34,247
78,70,340.0,362.4,34,245
79,71,340.0,357.6,34,245
80,67,340.0,347.4,34,245
81,76,320.0,340.2,32,247
82,71,320.0,339.2,32,246
83,63,320.0,335.2,32,247
84,68,320.0,325.2,32,247
85,77,320.0,321.0,32,243
86,67,320.0,320.2,32,249
87,66,320.0,320.8,32,249
88,70,320.0,320.6,32,247
89,59,320.0,320.4,32,248
90,63,320.0,320.6,32,248
91,64,320.0,320.8,32,247
92,73,320.0,320.2,32,247
93,74,280.0,320.4,28,244
94,65,280.0,318.4,28,246
95,65,280.0,312.2,28,249
96,67,280.0,291.2,28,245
97,70,280.0,280.2,28,245
98,71,260.0,280.2,26,249
99,61,260.0,278.6,26,247
100,70,260.0,275.0,26,246
101,62,260.0,263.8,26,250
102,68,260.0,260.2,26,246
103,73,260.0,261.0,26,248
104,74,240.0,261.0,24,247
105,72,240.0,259.8,24,247
106,62,240.0,255.4,24,250
107,66,240.0,245.4,24,249
108,60,220.0,240.6,22,249
109,69,220.0,239.4,22,247
110,61,220.0,235.6,22,246
111,69,200.0,227.2,20,249
112,72,200.0,219.2,20,251
113,71,200.0,214.8,20,246
114,69,200.0,204.4,20,248
115,73,180.0,200.0,18,249
116,65,180.0,198.8,18,249
117,73,180.0,196.4,18,251
118,69,180.0,188.0,18,249
119,73,180.0,180.0,18,248
120,66,180.0,180.0,18,249
121,64,180.0,180.2,18,251
122,66,180.0,181.4,18,248
123,72,180.0,181.0,18,250
124,62,180.0,180.6,18,249
125,72,180.0,180.6,18,247
126,76,180.0,180.4,18,248
127,60,160.0,180.4,16,249
128,78,140.0,177.0,14,251
129,71,140.0,168.8,14,251
130,64,140.0,155.4,14,250
131,64,140.0,142.6,14,249
132,61,140.0,140.0,14,248
133,70,140.0,140.6,14,251
134,67,140.0,141.4,14,249
135,66,140.0,140.6,14,249
136,65,120.0,141.0,12,247
137,68,120.0,139.6,12,247
138,56,120.0,138.2,12,246
139,62,120.0,129.8,12,249
140,64,120.0,121.4,12,247
141,69,120.0,120.4,12,247
142,60,120.0,120.0,12,247
143,69,120.0,120.0,12,249
144,64,120.0,120.0,12,248
145,62,120.0,120.4,12,246
146,66,120.0,120.2,12,245
147,64,120.0,120.4,12,248
148,75,120.0,120.4,12,247
149,75,120.0,120.4,12,248
150,69,120.0,120.2,12,249
151,75,120.0,121.0,12,247
