Latitude-longitude information,Name 
12.5830212 -81.6909232,Memo´s Place Terraza
12.5839311 -81.69194069999999,Pedro y sus Micheladas
12.5830279 -81.6904806,Centro Estético Beauthy Therapy
12.5831062 -81.69005779999999,Cafe Juan Valdez
12.5828795 -81.6894054,Gelato Dolce Vita
12.5827518 -81.6899043,KELVIN RENT A CAR
12.5827299 -81.6891428,Esmeralda Rent a Car
12.5824845 -81.6887569,Islas Rent a car
12.5827063 -81.6911709,President
12.5829394 -81.6906016,Perfumeria Classic 3
12.5826487 -81.69194879999999,Multideportes
12.5827744 -81.6915813,Wa Kids
12.58276 -81.69149,Champs
12.5829685 -81.690601,Tienda Veverly Hills
12.5828257 -81.6908217,JOYERIA DISEÑOS DANIEL
12.5824956 -81.6909091,Joyeria Reny's Joyas
12.5828693 -81.6903159,Hotel El Dorado
12.5843866 -81.683814,-Diving Pyramid Spot
12.582739 -81.6891717,Drugstore La estación 25hs
12.5827318 -81.6893611,SAN ANDRES ISLAND VACATION RENTALS
12.5826664 -81.6914737,Portofino
12.5827279 -81.6888579,Perú Wok - San Andrés
12.5828486 -81.6917785,EataBrgr
12.5833182 -81.6908196,San Andrés Kite School - Kitesurft
12.582886 -81.691345,New Port
12.5835522 -81.691296,Fish Spa Island
12.5825285 -81.69207270000001,LE SOLAR
12.5830616 -81.69036729999999,Palett&Co.
12.5825941 -81.69089199999999,ECODIVERS TOURS
12.5835752 -81.6914816,Coonative brother’s Transporte
