Quadrante 0
Generation,Nevals,Min,Avg,Shift distance violations,Consecutive shift violations
1,69,1440.0,1911.8,144,289
2,70,1380.0,1714.0,138,262
3,72,1220.0,1545.0,122,285
4,70,1200.0,1428.4,120,259
5,64,1120.0,1324.4,112,276
6,66,980.0,1229.2,98,280
7,64,860.0,1140.8,86,283
8,76,860.0,1047.2,86,283
9,68,840.0,959.0,84,281
10,67,760.0,892.2,76,276
11,57,740.0,830.4,74,274
12,60,700.0,779.6,70,270
13,59,700.0,750.4,70,270
14,71,700.0,727.2,70,271
15,68,660.0,708.0,66,269
16,76,660.0,699.4,66,269
17,63,660.0,693.8,66,269
18,64,640.0,677.4,64,269
19,67,640.0,658.2,64,269
20,73,620.0,652.0,62,269
21,76,600.0,638.8,60,269
22,65,580.0,624.6,58,269
23,68,580.0,603.0,58,271
24,68,560.0,591.6,56,269
25,67,560.0,579.8,56,269
26,75,560.0,574.2,56,269
27,71,540.0,562.4,54,268
28,74,540.0,558.6,54,269
29,68,540.0,553.6,54,269
30,75,520.0,541.4,52,270
31,64,520.0,539.2,52,269
32,60,520.0,535.8,52,271
33,69,500.0,524.6,50,269
34,75,500.0,517.8,50,268
35,71,480.0,512.4,48,268
36,65,480.0,499.0,48,268
37,79,460.0,488.2,46,267
38,66,460.0,480.6,46,267
39,62,460.0,477.6,46,267
40,68,460.0,470.8,46,266
41,70,460.0,460.6,46,267
42,69,460.0,460.2,46,268
43,72,460.0,460.4,46,266
44,70,460.0,460.6,46,267
45,60,460.0,460.4,46,268
46,71,460.0,460.2,46,267
47,66,460.0,460.8,46,267
48,70,460.0,460.2,46,267
49,66,460.0,460.4,46,267
50,52,460.0,461.4,46,268
51,68,420.0,460.0,42,264
52,64,420.0,458.8,42,265
53,63,420.0,448.8,42,266
54,73,400.0,430.6,40,266
55,65,400.0,420.0,40,267
56,62,400.0,416.4,40,266
57,65,400.0,406.4,40,263
58,72,380.0,400.0,38,266
59,76,380.0,398.0,38,265
60,66,360.0,392.0,36,263
61,69,360.0,380.4,36,266
62,62,340.0,374.8,34,264
63,70,340.0,362.4,34,263
64,71,320.0,354.8,32,264
65,75,320.0,341.8,32,264
66,70,320.0,335.8,32,263
67,73,320.0,325.4,32,265
68,63,320.0,320.6,32,264
69,59,320.0,321.2,32,263
70,78,320.0,320.2,32,264
71,66,320.0,320.0,32,265
72,71,320.0,320.4,32,264
73,73,320.0,322.0,32,264
74,72,320.0,320.2,32,264
75,62,300.0,320.2,30,263
76,76,300.0,318.6,30,260
77,76,300.0,313.8,30,262
78,70,280.0,303.6,28,260
79,62,280.0,299.4,28,266
80,67,280.0,294.4,28,260
81,73,260.0,284.0,26,262
82,61,260.0,278.0,26,261
83,75,260.0,270.2,26,260
84,70,240.0,260.6,24,261
85,60,240.0,259.0,24,263
86,61,240.0,255.4,24,260
87,75,220.0,246.4,22,263
88,70,220.0,239.6,22,266
89,68,220.0,236.8,22,264
90,77,220.0,227.6,22,265
91,68,200.0,220.4,20,263
92,71,200.0,219.0,20,262
93,71,180.0,214.4,18,261
94,75,180.0,201.4,18,262
95,64,180.0,192.8,18,262
96,74,180.0,181.6,18,261
97,68,180.0,180.8,18,262
98,70,180.0,181.2,18,263
99,64,180.0,180.6,18,261
100,67,180.0,180.6,18,262
101,76,180.0,180.8,18,261
102,75,180.0,180.2,18,261
103,72,180.0,180.0,18,262
104,74,180.0,181.0,18,262
105,75,180.0,180.6,18,261
106,64,180.0,180.4,18,261
107,73,180.0,181.6,18,261
108,72,180.0,180.8,18,262
109,63,180.0,180.4,18,261
110,68,180.0,181.2,18,259
111,75,180.0,181.0,18,261
112,57,180.0,180.8,18,262
113,71,180.0,180.2,18,262
114,73,180.0,181.4,18,262
115,70,180.0,180.4,18,263
116,75,180.0,180.6,18,262
117,67,180.0,180.4,18,258
118,73,180.0,180.4,18,261
119,68,180.0,180.2,18,262
120,58,180.0,180.4,18,263
121,70,180.0,180.2,18,261
122,60,160.0,181.0,16,258
123,62,160.0,179.2,16,260
124,75,160.0,176.2,16,258
125,59,160.0,165.2,16,258
126,73,160.0,160.6,16,259
127,76,160.0,160.6,16,259
128,73,160.0,160.0,16,258
129,62,160.0,161.0,16,260
130,65,160.0,160.2,16,258
131,69,160.0,160.8,16,260
132,74,160.0,161.2,16,262
133,75,160.0,160.8,16,258
