Latitude-longitude information,Name 
12.5833231 -81.68980429999999,Beer Station - San Andrés
12.5839311 -81.69194069999999,Pedro y sus Micheladas
12.5830279 -81.6904806,Centro Estético Beauthy Therapy
12.5831062 -81.69005779999999,Cafe Juan Valdez
12.5824845 -81.6887569,Islas Rent a car
12.5826487 -81.69194879999999,Multideportes
12.5827744 -81.6915813,Wa Kids
12.5827385 -81.6912885,LE PERFUM
12.5832485 -81.6913366,Crocs Store
12.5827882 -81.6908648,KIM REALES BELLEZA & SALUD S.A.S.
12.5824956 -81.6909091,Joyeria Reny's Joyas
12.5829256 -81.6905179,Joyería Texoro del Caribe
12.5830679 -81.6897256,Hotel Lord Pierre
12.5828693 -81.6903159,Hotel El Dorado
12.5843866 -81.683814,-Diving Pyramid Spot
12.582739 -81.6891717,Drugstore La estación 25hs
12.5827322 -81.69167449999999,EatAlley
12.5828486 -81.6917785,EataBrgr
12.5833182 -81.6908196,San Andrés Kite School - Kitesurft
12.5825285 -81.6918431,Zona Comercial
12.5825285 -81.69207270000001,LE SOLAR
12.5829341 -81.68970980000002,Banda Dive Shop
12.5825941 -81.69089199999999,ECODIVERS TOURS
12.5835752 -81.6914816,Coonative brother’s Transporte
